ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
24mmM.White,12/2019,Dec,2019,AP,"POLASANAPALLI & CO.,",,,50,50,160,8000
24mmM.White,3/2020,Mar,2020,AP,"POLASANAPALLI & CO.,",,,50,50,160,8000
24mmM.White,5/2020,May,2020,AP,"POLASANAPALLI & CO.,",,,50,0,160,8000
24mmM.White,9/2020,Sep,2020,AP,"POLASANAPALLI & CO.,",,,25,25,160,4000
24mmM.White,2/2021,Feb,2021,AP,"POLASANAPALLI & CO.,",,,50,50,160,8000
24mmM.White,4/2021,Apr,2021,AP,"POLASANAPALLI & CO.,",,,25,25,160,4000
24mmM.White,8/2021,Aug,2021,AP,"POLASANAPALLI & CO.,",,,25,25,165,4125
24mmM.White,9/2021,Sep,2021,AP,"POLASANAPALLI & CO.,",,,25,25,165,4125
24mmM.White,10/2021,Oct,2021,AP,"POLASANAPALLI & CO.,",,,15,15,165,2475
24mmM.White,12/2021,Dec,2021,AP,"POLASANAPALLI & CO.,",,,39,39,340,6630
24mmM.White,1/2022,Jan,2022,AP,"POLASANAPALLI & CO.,",,,25,25,170,4250
24mmM.White,2/2022,Feb,2022,AP,"POLASANAPALLI & CO.,",,,25,25,170,4250
24mmM.White,4/2022,Apr,2022,AP,"POLASANAPALLI & CO.,",,,50,50,170,8500
24mmM.White,5/2022,May,2022,AP,"POLASANAPALLI & CO.,",,,25,25,175,4375
24mmM.White,6/2022,Jun,2022,AP,"POLASANAPALLI & CO.,",,,50,50,350,8750
24mmM.White,7/2022,Jul,2022,AP,"POLASANAPALLI & CO.,",,,25,25,175,4375
24mmM.White,9/2022,Sep,2022,AP,"POLASANAPALLI & CO.,",,,146,146,1050,25550
24mmM.White,11/2022,Nov,2022,AP,"POLASANAPALLI & CO.,",,,50,50,350,8750
24mmM.White,12/2022,Dec,2022,AP,"POLASANAPALLI & CO.,",,,50,50,175,8750
24mmM.White,1/2023,Jan,2023,AP,"POLASANAPALLI & CO.,",,,25,25,175,4375
24mmM.White,5/2019,May,2019,AP,"POLASANAPALLI & CO.,",,,50,50,160,8000
24mmM.White,2/2023,Feb,2023,AP,"POLASANAPALLI & CO.,",,,25,25,175,4375
24mmM.White,8/2019,Aug,2019,AP,"POLASANAPALLI & CO.,",,,50,50,160,8000
24mmPF.Blue,9/2022,Sep,2022,AP,"POLASANAPALLI & CO.,",,,1,1,175,175
24mmSilver,9/2022,Sep,2022,AP,"POLASANAPALLI & CO.,",,,1,1,175,175
27mmM.White,7/2022,Jul,2022,AP,"POLASANAPALLI & CO.,",,,25,25,175,4375
"30MESHHQ42""BLUE",10/2019,Oct,2019,TN,SUDHARSHAN PLASTIC COMPANY,231.9,1920,92.74,750,35,26250
"30MESHHQ42""BLUE",11/2019,Nov,2019,,,416.6,3540,,,,
"30MESHHQ42""BLUE",12/2019,Dec,2019,TN,SUDHARSHAN PLASTIC COMPANY,,,89.12,750,35,26250
"30MESHHQ42""BLUE",2/2020,Feb,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,113.8,950,80,35250
"30MESHHQ42""BLUE",5/2020,May,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,42.52,360,35,12600
"30MESHHQ42""BLUE",6/2020,Jun,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,36.21,300,45,13500
"30MESHHQ42""BLUE",7/2020,Jul,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,64.34,540,35,18900
"30MESHHQ42""BLUE",8/2020,Aug,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,125.52,1050,70,36750
"30MESHHQ42""BLUE",9/2020,Sep,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,113.46,930,70,32550
"30MESHHQ42""BLUE",10/2020,Oct,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,35.89,300,35,10500
"30MESHHQ42""BLUE",11/2020,Nov,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,148.64,1230,70,43050
"30MESHHQ42""BLUE",12/2020,Dec,2020,TN,SUDHARSHAN PLASTIC COMPANY,,,90.3,750,35,26250
"30MESHHQ42""BLUE",1/2021,Jan,2021,TN,SUDHARSHAN PLASTIC COMPANY,,,17.82,150,35,5250
"30MESHHQ42""BLUE",3/2021,Mar,2021,,,519,4370,,,,
"30MESHHQ42""BLUE",4/2021,Apr,2021,TN,K. AHMED & CO.,891,7620,143.34,1200,70,42000
"30MESHHQ42""BLUE",6/2021,Jun,2021,AP,"SRI BALAJI TRADING CO.,",,,116.06,990,70,34650
"30MESHHQ42""BLUE",7/2021,Jul,2021,TN,SUDHARSHAN PLASTIC COMPANY,,,141.26,1200,70,42000
"30MESHHQ42""BLUE",8/2021,Aug,2021,AP,"SRI BALAJI TRADING CO.,",,,17.5,150,35,5250
"30MESHHQ42""BLUE",9/2021,Sep,2021,TN,SUDHARSHAN PLASTIC COMPANY,,,230.78,1950,138,67200
"30MESHHQ42""BLUE",10/2021,Oct,2021,TN,SUDHARSHAN PLASTIC COMPANY,,,160.82,1350,70,47250
"30MESHHQ42""BLUE",12/2021,Dec,2021,TN,SUDHARSHAN PLASTIC COMPANY,,,124.04,1050,70,36750
"30MESHHQ42""BLUE",1/2022,Jan,2022,TN,SUDHARSHAN PLASTIC COMPANY,,,70.6,600,35,21000
"30MESHHQ42""BLUE",2/2022,Feb,2022,TN,SUDHARSHAN PLASTIC COMPANY,,,28.1,240,95,10950
"30MESHHQ42""BLUE",3/2022,Mar,2022,TN,SUDHARSHAN PLASTIC COMPANY,445.6,3690,272.81,2250,110,81750
"30MESHHQ42""BLUE",4/2019,Apr,2019,TN,SUDHARSHAN PLASTIC COMPANY,,,89.68,750,35,26250
"30MESHHQ42""BLUE",4/2022,Apr,2022,GJ,GUGANRAM SATNARAIN,435.8,3690,70.2,600,40,24000
"30MESHHQ42""BLUE",5/2022,May,2022,TN,SUDHARSHAN PLASTIC COMPANY,387.81,3240,105.54,900,36,32400
"30MESHHQ42""BLUE",6/2022,Jun,2022,TN,SUDHARSHAN PLASTIC COMPANY,231.4,1950,106.7,900,36,32400
"30MESHHQ42""BLUE",7/2022,Jul,2022,AP,"SRI BALAJI TRADING CO.,",,,39.98,330,80.25,11857.5
"30MESHHQ42""BLUE",8/2022,Aug,2022,TN,SUDHARSHAN PLASTIC COMPANY,,,106.35,900,36,32400
"30MESHHQ42""BLUE",9/2022,Sep,2022,AP,"SRI BALAJI TRADING CO.,",156.1,1320,36.1,300,35,10500
"30MESHHQ42""BLUE",10/2022,Oct,2022,,,161.2,1380,,,,
"30MESHHQ42""BLUE",3/2023,Mar,2023,AP,"SRI BALAJI TRADING CO.,",,,53.31,450,35,15750
"30MESHHQ42""BLUE",6/2019,Jun,2019,TN,SUDHARSHAN PLASTIC COMPANY,,,89.42,750,35,26250
"30MESHHQ42""BLUE",8/2019,Aug,2019,TN,SUDHARSHAN PLASTIC COMPANY,245.3,2040,89.67,750,70,26250
"30MESHHQ42""BLUE",9/2019,Sep,2019,,,167.6,1380,,,,
"20MESHHQ48""G.Green(Juicer)",2/2022,Feb,2022,MH,A.R.TRADERS,,,60.9,450,30,13500
"30MESHHQ48""WHITE",10/2019,Oct,2019,KA,SRINIVASA NYLON NETS,257.7,1980,432.05,3120,115,124200
"30MESHHQ48""WHITE",5/2022,May,2022,GJ,GUGANRAM SATNARAIN,,,124.42,900,45,40500
"30MESHHQ48""WHITE",8/2022,Aug,2022,AP,"SRI BALAJI TRADING CO.,",,,14.5,150,32,4800
"30MESHHQ48""WHITE",9/2019,Sep,2019,,,398,2910,,,,
"30MESHLQ37""BLUE",2/2020,Feb,2020,AP,"SRI BALAJI TRADING CO.,",,,215.4,4860,11,53460
"30MESHLQ42""B.PINK",10/2019,Oct,2019,PU,GAYATHRI AGENCIES,,,101.8,2250,43,32175
"30MESHLQ42""B.PINK",9/2020,Sep,2020,AP,"SRI BALAJI TRADING CO.,",,,82,1800,27.5,24750
"30MESHLQ42""B.PINK",11/2020,Nov,2020,PU,GAYATHRI AGENCIES,,,213.7,4500,42,63000
"30MESHLQ42""B.PINK",1/2021,Jan,2021,TN,ASHOK HARDWARE & ALLIED PRODUCTS,,,44,900,13,11700
"30MESHLQ42""B.PINK",7/2021,Jul,2021,AP,"SRI BALAJI TRADING CO.,",,,20.3,450,14.5,6525
"30MESHLQ42""B.PINK",10/2021,Oct,2021,PU,GAYATHRI AGENCIES,,,46.3,1050,14,14700
"30MESHLQ42""B.PINK",12/2021,Dec,2021,PU,GAYATHRI AGENCIES,,,47.1,1050,14,14700
"30MESHLQ42""B.PINK",2/2022,Feb,2022,TN,ASHOK HARDWARE & ALLIED PRODUCTS,,,40.8,900,13,11700
"30MESHLQ42""B.PINK",10/2022,Oct,2022,PU,GAYATHRI AGENCIES,1.3,30,359.9,7830,74,115020
"30MESHLQ42""B.PINK",11/2022,Nov,2022,PU,SRI VEERABHADRA ENTERPRISES,166,3615,685.14,14400,139,224100
"30MESHLQ42""B.PINK",2/2023,Feb,2023,,,336.4,6975,,,,
"30MESHLQ42""BLUE",10/2019,Oct,2019,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1196.4,23880,2099.02,40950,267.5,546975
"30MESHLQ42""BLUE",11/2019,Nov,2019,WB,"ANANTADEB MADANMOHAN & CO.,",1649.1,32790,1521.49,29700,174.75,399150
"30MESHLQ42""BLUE",12/2019,Dec,2019,WB,"ANANTADEB MADANMOHAN & CO.,",1223.6,24420,1286.12,25500,172.75,334800
"30MESHLQ42""BLUE",1/2020,Jan,2020,MH,A.R.TRADERS,1654.15,32542,1834.19,36000,180,484425
"30MESHLQ42""BLUE",2/2020,Feb,2020,TN,"Noor & co,",2616.2,52156,2074.61,40650,158,554475
"30MESHLQ42""BLUE",3/2020,Mar,2020,WB,"SHEW PRATAP NATHMULL Co.,",884.1,17247,1402.53,27600,135.25,365775
"30MESHLQ42""BLUE",5/2020,May,2020,WB,"ANANTADEB MADANMOHAN & CO.,",1925.8,38020,1432.12,27900,69.5,375750
"30MESHLQ42""BLUE",6/2020,Jun,2020,WB,"SHEW PRATAP NATHMULL Co.,",2376.5,47096,3109.58,60540,217.5,845340
"30MESHLQ42""BLUE",7/2020,Jul,2020,WB,"SHEW PRATAP NATHMULL Co.,",1912.5,38276,1316.28,25200,86,357750
"30MESHLQ42""BLUE",8/2020,Aug,2020,MH,A.R.TRADERS,1203.5,24168,832.79,16770,89.5,240090
"30MESHLQ42""BLUE",9/2020,Sep,2020,KA,V.N.METAL FINISHERS,969.1,19130,682.25,13500,89.5,200250
"30MESHLQ42""BLUE",10/2020,Oct,2020,MH,A.R.TRADERS,827.1,16409,1272,25200,137,339750
"30MESHLQ42""BLUE",11/2020,Nov,2020,MH,A.R.TRADERS,325,6450,1509.99,30600,127.5,430650
"30MESHLQ42""BLUE",12/2020,Dec,2020,MH,A.R.TRADERS,1602.8,33017,1052.38,20700,147,299250
"30MESHLQ42""BLUE",1/2021,Jan,2021,MH,A.R.TRADERS,1941.3,40783,1322.06,26700,189.5,382650
"30MESHLQ42""BLUE",2/2021,Feb,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,952.3,19970,1525.5,30930,160,443535
"30MESHLQ42""BLUE",3/2021,Mar,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,989.3,20246,1509.5,30630,177,447735
"30MESHLQ42""BLUE",4/2021,Apr,2021,MH,A.R.TRADERS,2024.3,40940,2186.05,43200,183,650700
"30MESHLQ42""BLUE",5/2021,May,2021,TN,BISMI PIPES,1824.5,36450,698.244,13650,108,205200
"30MESHLQ42""BLUE",6/2021,Jun,2021,MH,A.R.TRADERS,1828.5,36810,2909.58,57600,170,905400
"30MESHLQ42""BLUE",7/2021,Jul,2021,MH,A.R.TRADERS,2107.5,43251,301.8,6000,63,90450
"30MESHLQ42""BLUE",8/2021,Aug,2021,MH,A.R.TRADERS,1360.6,27390,509.22,10350,61,156600
"30MESHLQ42""BLUE",9/2021,Sep,2021,AP,"SRI BALAJI TRADING CO.,",781.8,15840,301.7,6300,45,94500
"30MESHLQ42""BLUE",10/2021,Oct,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1257,24990,3945.01,79650,192,1222200
"30MESHLQ42""BLUE",11/2021,Nov,2021,OD,RAGHUNATH AGARWALA,652.1,13050,540.55,10500,95,161100
"30MESHLQ42""BLUE",12/2021,Dec,2021,MH,A.R.TRADERS,1245.6,24930,914.54,18450,130,270000
"30MESHLQ42""BLUE",1/2022,Jan,2022,MH,A.R.TRADERS,1796.1,35760,406.5,8100,62,125100
"30MESHLQ42""BLUE",2/2022,Feb,2022,MH,A.R.TRADERS,1367.44,26790,1598.28,31500,153,475200
"30MESHLQ42""BLUE",3/2022,Mar,2022,MH,A.R.TRADERS,946.2,18630,1797.44,35100,153,529200
"30MESHLQ42""BLUE",4/2019,Apr,2019,KA,SRINIVASA NYLON NETS,460.9,9120,1327.75,26430,182,355710
"30MESHLQ42""BLUE",4/2022,Apr,2022,WB,"SHEW PRATAP NATHMULL Co.,",583.1,11490,2059.51,41100,155,621600
"30MESHLQ42""BLUE",5/2022,May,2022,MH,A.R.TRADERS,2659.5,52830,612.9,12150,107,192150
"30MESHLQ42""BLUE",6/2022,Jun,2022,MH,A.R.TRADERS,4293.9,85560,453.95,9000,48,144000
"30MESHLQ42""BLUE",7/2022,Jul,2022,AP,"SRI BALAJI TRADING CO.,",2138.9,42900,546.69,10800,95,171900
"30MESHLQ42""BLUE",8/2022,Aug,2022,MH,A.R.TRADERS,814.2,16200,282.76,5580,51,89820
"30MESHLQ42""BLUE",9/2022,Sep,2022,MH,MULTI TRADELINKS,6.1,120,305.3,6000,83,97800
"30MESHLQ42""BLUE",10/2022,Oct,2022,PU,GAYATHRI AGENCIES,319.8,5952,316.3,6300,93,98100
"30MESHLQ42""BLUE",11/2022,Nov,2022,MH,A.R.TRADERS,,,408.66,8100,63,128700
"30MESHLQ42""BLUE",12/2022,Dec,2022,MH,A.R.TRADERS,,,352.8,7200,46,110700
"30MESHLQ42""BLUE",1/2023,Jan,2023,MH,A.R.TRADERS,,,1178.4,23400,144,334800
"30MESHLQ42""BLUE",5/2019,May,2019,MH,A.R.TRADERS,333.5,7113,948.39,19050,128,263550
"30MESHLQ42""BLUE",2/2023,Feb,2023,WB,"SHEW PRATAP NATHMULL Co.,",,,855.76,17100,90,246600
"30MESHLQ42""BLUE",3/2023,Mar,2023,MH,A.R.TRADERS,,,821.68,16500,108,241200
"30MESHLQ42""BLUE",6/2019,Jun,2019,MH,A.R.TRADERS,736.3,14979,434.21,8700,74.5,126600
"30MESHLQ42""BLUE",7/2019,Jul,2019,MH,NATIONAL SYNTHETIC FISHING MATERIALS,674.7,13469,674.39,13500,95.5,179850
"30MESHLQ42""BLUE",8/2019,Aug,2019,MH,A.R.TRADERS,1323.1,26167,772.37,15300,85,217350
"30MESHLQ42""BLUE",9/2019,Sep,2019,MH,A.R.TRADERS,1776.5,35040,1441.23,28800,105.75,377550
"30MESHLQ42""GREEN",10/2019,Oct,2019,MH,A.R.TRADERS,,,91.5,1800,28,25200
"30MESHLQ42""GREEN",11/2019,Nov,2019,MH,A.R.TRADERS,,,46.3,900,14,12600
"30MESHLQ42""GREEN",12/2019,Dec,2019,MH,A.R.TRADERS,,,106.35,2100,44,30000
"30MESHLQ42""GREEN",1/2020,Jan,2020,MH,A.R.TRADERS,,,96.2,1800,28,25200
"30MESHLQ42""GREEN",2/2020,Feb,2020,MH,A.R.TRADERS,,,47.1,900,14,12600
"30MESHLQ42""GREEN",3/2020,Mar,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,508.3,9900,38.5,127350
"30MESHLQ42""GREEN",5/2020,May,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,454.96,9000,13,117000
"30MESHLQ42""GREEN",8/2020,Aug,2020,MH,A.R.TRADERS,,,47.3,900,14.5,13050
"30MESHLQ42""GREEN",9/2020,Sep,2020,WB,"ANANTADEB MADANMOHAN & CO.,",147.2,2940,172.47,3600,28.5,50850
"30MESHLQ42""GREEN",10/2020,Oct,2020,MH,A.R.TRADERS,399.3,8340,214.18,4500,28.5,63450
"30MESHLQ42""GREEN",11/2020,Nov,2020,MH,A.R.TRADERS,542.8,11250,537.91,10800,70.5,152100
"30MESHLQ42""GREEN",12/2020,Dec,2020,MH,A.R.TRADERS,,,46.8,900,14.5,13050
"30MESHLQ42""GREEN",1/2021,Jan,2021,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,172.92,3600,57,51300
"30MESHLQ42""GREEN",2/2021,Feb,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,285.6,5940,119.18,2370,28.5,33465
"30MESHLQ42""GREEN",3/2021,Mar,2021,WB,"SHEW PRATAP NATHMULL Co.,",784.2,16649,921.278,18870,116,273615
"30MESHLQ42""GREEN",4/2021,Apr,2021,WB,"ANANTADEB MADANMOHAN & CO.,",953.2,20718,1003.56,20700,89,307350
"30MESHLQ42""GREEN",5/2021,May,2021,WB,"SHEW PRATAP NATHMULL Co.,",713.7,15998,212.87,4500,45,67500
"30MESHLQ42""GREEN",6/2021,Jun,2021,WB,"SHEW PRATAP NATHMULL Co.,",407.6,8804,171.95,3600,30,54000
"30MESHLQ42""GREEN",7/2021,Jul,2021,,,521.71,11324,,,,
"30MESHLQ42""GREEN",9/2021,Sep,2021,MH,A.R.TRADERS,,,43.23,900,15,13500
"30MESHLQ42""GREEN",10/2021,Oct,2021,WB,"ANANTADEB MADANMOHAN & CO.,",,,511.69,10800,45,162000
"30MESHLQ42""GREEN",11/2021,Nov,2021,WB,"SHEW PRATAP NATHMULL Co.,",,,86.18,1800,30,27000
"30MESHLQ42""GREEN",12/2021,Dec,2021,WB,"SHEW PRATAP NATHMULL Co.,",,,132.75,2700,45,40500
"30MESHLQ42""GREEN",1/2022,Jan,2022,MH,A.R.TRADERS,,,88.05,1800,15,27000
"30MESHLQ42""GREEN",2/2022,Feb,2022,DL,N.K. TRADE LINK PVT LTD,377.18,7590,277.02,5850,25,81000
"30MESHLQ42""GREEN",3/2022,Mar,2022,WB,"SHEW PRATAP NATHMULL Co.,",899.9,17910,225.2,4500,15,67500
"30MESHLQ42""GREEN",4/2019,Apr,2019,WB,"SHEW PRATAP NATHMULL Co.,",,,888.61,18000,91,234000
"30MESHLQ42""GREEN",4/2022,Apr,2022,DL,N.K. TRADE LINK PVT LTD,278.2,5570,567.22,11250,55,162000
"30MESHLQ42""GREEN",5/2022,May,2022,WB,"ANANTADEB MADANMOHAN & CO.,",,,225.6,4500,15,67500
"30MESHLQ42""GREEN",6/2022,Jun,2022,MH,A.R.TRADERS,,,100.76,2070,33,34290
"30MESHLQ42""GREEN",7/2022,Jul,2022,MH,A.R.TRADERS,336.1,6840,43.3,900,16,14400
"30MESHLQ42""GREEN",8/2022,Aug,2022,MH,A.R.TRADERS,31.4,660,44.24,900,16,14400
"30MESHLQ42""GREEN",9/2022,Sep,2022,KA,INDO SWISS ANTI SHOCK LTD.,,,58.74,1200,17,20400
"30MESHLQ42""GREEN",10/2022,Oct,2022,MH,A.R.TRADERS,64.3,1530,45.4,900,16,14400
"30MESHLQ42""GREEN",12/2022,Dec,2022,MH,A.R.TRADERS,,,43.6,900,16,14400
"30MESHLQ42""GREEN",1/2023,Jan,2023,MH,A.R.TRADERS,,,447.36,9000,87,128700
"30MESHLQ42""GREEN",5/2019,May,2019,MH,A.R.TRADERS,736.2,14400,315,6300,40,82800
"30MESHLQ42""GREEN",2/2023,Feb,2023,WB,"ANANTADEB MADANMOHAN & CO.,",63.1,1320,222.56,4500,14,63000
"30MESHLQ42""GREEN",3/2023,Mar,2023,TN,ANUSH FILTERS  & FABRICS,631.4,13080,58.2,1200,17,20400
"30MESHLQ42""GREEN",6/2019,Jun,2019,MH,A.R.TRADERS,612.4,12006,46.8,900,14,12600
"30MESHLQ42""GREEN",7/2019,Jul,2019,MH,A.R.TRADERS,188.7,3870,45.5,900,14,12600
"30MESHLQ42""WHITE",10/2019,Oct,2019,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1087,21279,257.8,5100,56,71400
"30MESHLQ42""WHITE",11/2019,Nov,2019,TN,BISMI PIPES,385.2,7500,639.33,12810,85,175020
"30MESHLQ42""WHITE",12/2019,Dec,2019,MH,A.R.TRADERS,639.5,12570,836.928,16800,125.5,226950
"30MESHLQ42""WHITE",1/2020,Jan,2020,MH,A.R.TRADERS,44.5,840,1385.84,26850,151.25,355875
"30MESHLQ42""WHITE",2/2020,Feb,2020,MH,A.R.TRADERS,,,613.77,12300,100.5,172650
"30MESHLQ42""WHITE",3/2020,Mar,2020,KA,INDO SWISS ANTI SHOCK LTD.,220.8,4620,441.85,9000,73.5,125100
"30MESHLQ42""WHITE",5/2020,May,2020,WB,"ANANTADEB MADANMOHAN & CO.,",509.9,10810,545.912,11250,58,153450
"30MESHLQ42""WHITE",6/2020,Jun,2020,MH,A.R.TRADERS,366.8,7860,572.58,11790,91,167940
"30MESHLQ42""WHITE",7/2020,Jul,2020,MH,A.R.TRADERS,632,13080,475.67,9900,72.5,143100
"30MESHLQ42""WHITE",8/2020,Aug,2020,MH,NATIONAL SYNTHETIC FISHING MATERIALS,556.9,11540,553.32,10980,92.5,161310
"30MESHLQ42""WHITE",9/2020,Sep,2020,WB,"ANANTADEB MADANMOHAN & CO.,",906.7,19140,1185.16,24450,143.5,345000
"30MESHLQ42""WHITE",10/2020,Oct,2020,MH,MULTI TRADELINKS,1970.6,41520,924.87,18810,125.5,248010
"30MESHLQ42""WHITE",11/2020,Nov,2020,MH,A.R.TRADERS,1421.6,29610,763.03,15300,89,221400
"30MESHLQ42""WHITE",12/2020,Dec,2020,MH,A.R.TRADERS,285.8,6130,848.48,17100,102.5,245250
"30MESHLQ42""WHITE",1/2021,Jan,2021,TN,BISMI PIPES,902.9,18660,940.05,19290,149,275490
"30MESHLQ42""WHITE",2/2021,Feb,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1365.6,27360,1379.24,27750,190.5,400050
"30MESHLQ42""WHITE",3/2021,Mar,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,1023.9,20278,1108.58,21900,120.5,321300
"30MESHLQ42""WHITE",4/2021,Apr,2021,MH,A.R.TRADERS,841.1,17590,987.91,19800,107,301500
"30MESHLQ42""WHITE",5/2021,May,2021,TN,BISMI PIPES,482.8,10010,542.66,11250,78,172800
"30MESHLQ42""WHITE",6/2021,Jun,2021,WB,"ANANTADEB MADANMOHAN & CO.,",634.5,12655,1394.78,27900,136,419400
"30MESHLQ42""WHITE",7/2021,Jul,2021,WB,"SRILAL PACHISIA & Co.,",1459,30340,1305.239,26550,176,421200
"30MESHLQ42""WHITE",8/2021,Aug,2021,WB,"ANANTADEB MADANMOHAN & CO.,",3427,71342,2545.73,53100,186,825300
"30MESHLQ42""WHITE",9/2021,Sep,2021,MH,A.R.TRADERS,3500.5,70425,410.41,8130,62,122010
"30MESHLQ42""WHITE",10/2021,Oct,2021,MH,A.R.TRADERS,1593.7,31080,969.43,19350,123,291600
"30MESHLQ42""WHITE",11/2021,Nov,2021,OD,RAGHUNATH AGARWALA,378.4,7200,710.36,13560,124,205320
"30MESHLQ42""WHITE",12/2021,Dec,2021,MH,A.R.TRADERS,300.3,5700,586.18,11700,107,177300
"30MESHLQ42""WHITE",1/2022,Jan,2022,MH,A.R.TRADERS,17.7,330,200.62,3810,67,62220
"30MESHLQ42""WHITE",2/2022,Feb,2022,MH,MULTI TRADELINKS,,,2018.72,40650,110,628950
"30MESHLQ42""WHITE",3/2022,Mar,2022,MH,A.R.TRADERS,404.7,7830,1122.14,22710,113,364680
"30MESHLQ42""WHITE",4/2019,Apr,2019,MH,A.R.TRADERS,997.2,18909,167.8,3210,31,46470
"30MESHLQ42""WHITE",4/2022,Apr,2022,MH,A.R.TRADERS,1943.3,38610,290.89,5610,72,90600
"30MESHLQ42""WHITE",5/2022,May,2022,WB,"SHEW PRATAP NATHMULL Co.,",1348,27420,804.01,15900,130,253500
"30MESHLQ42""WHITE",6/2022,Jun,2022,MH,A.R.TRADERS,1516.2,30480,209.6,4200,51,69000
"30MESHLQ42""WHITE",7/2022,Jul,2022,WB,"ANANTADEB MADANMOHAN & CO.,",1534.1,31500,943.24,18900,110,293400
"30MESHLQ42""WHITE",8/2022,Aug,2022,MH,A.R.TRADERS,56,1155,664.1,13500,94.5,200700
"30MESHLQ42""WHITE",9/2022,Sep,2022,MH,A.R.TRADERS,,,291.25,5790,86,96510
"30MESHLQ42""WHITE",10/2022,Oct,2022,MH,A.R.TRADERS,,,270.26,5400,65,87300
"30MESHLQ42""WHITE",11/2022,Nov,2022,KA,SRI VENKATESHWARA FIBRE UDYOG PVT LTD.,,,491.22,9900,108,153000
"30MESHLQ42""WHITE",12/2022,Dec,2022,MH,A.R.TRADERS,301.3,6420,261.54,5400,45,81000
"30MESHLQ42""WHITE",1/2023,Jan,2023,WB,"ANANTADEB MADANMOHAN & CO.,",566.1,11730,815.14,16500,91,236100
"30MESHLQ42""WHITE",5/2019,May,2019,MH,A.R.TRADERS,860.6,16290,896.72,17040,142.5,231390
"30MESHLQ42""WHITE",2/2023,Feb,2023,MH,A.R.TRADERS,373.4,7189,889.53,17910,112,266490
"30MESHLQ42""WHITE",3/2023,Mar,2023,MH,A.R.TRADERS,,,603.9,12150,79,184050
"30MESHLQ42""WHITE",6/2019,Jun,2019,WB,"ANANTADEB MADANMOHAN & CO.,",,,977.86,18750,143,258150
"30MESHLQ42""WHITE",7/2019,Jul,2019,KA,SRINIVASA NYLON NETS,,,442.01,8520,138.5,125190
"30MESHLQ42""WHITE",8/2019,Aug,2019,MH,A.R.TRADERS,205.2,4020,442.63,8550,72.5,119700
"30MESHLQ42""WHITE",9/2019,Sep,2019,WB,"ANANTADEB MADANMOHAN & CO.,",940.6,18380,1023.25,19960,92.25,259850
"30MESHLQ50""BLUE",10/2019,Oct,2019,AP,KANAKA DURGA GENERAL STORES,,,55.4,900,18,16200
"30MESHLQ50""BLUE",1/2020,Jan,2020,AP,KANAKA DURGA GENERAL STORES,,,54,900,18,16200
"30MESHLQ50""BLUE",5/2020,May,2020,KA,GOUTAM ENTERPRISES,,,544.6,9000,17,153000
"30MESHLQ50""BLUE",6/2020,Jun,2020,KA,V.N.METAL FINISHERS,,,219.2,3600,36,64800
"30MESHLQ50""BLUE",7/2020,Jul,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,1635.05,27000,32,432000
"30MESHLQ50""BLUE",8/2020,Aug,2020,WB,"SHEW PRATAP NATHMULL Co.,",,,162.9,2700,16,43200
"30MESHLQ50""BLUE",11/2020,Nov,2020,AP,KANAKA DURGA GENERAL STORES,,,109.7,1800,18,32400
"30MESHLQ50""BLUE",6/2021,Jun,2021,MH,NATIONAL SYNTHETIC FISHING MATERIALS,,,1311.8,21600,38,410400
"30MESHLQ50""BLUE",10/2021,Oct,2021,,,264.8,4500,,,,
"30MESHLQ50""BLUE",11/2021,Nov,2021,,,426.4,7200,,,,
"30MESHLQ50""BLUE",12/2021,Dec,2021,,,674.5,11460,,,,
"30MESHLQ50""BLUE",1/2022,Jan,2022,,,531.3,9210,,,,
"30MESHLQ50""BLUE",3/2022,Mar,2022,WB,"SHEW PRATAP NATHMULL Co.,",,,211.56,3600,49,60300
"30MESHLQ50""BLUE",5/2022,May,2022,,,5.4,90,,,,
"30MESHLQ50""BLUE",6/2022,Jun,2022,,,61.7,960,,,,
"30MESHLQ50""BLUE",10/2022,Oct,2022,MH,NATIONAL SYNTHETIC FISHING MATERIALS,126.4,2148,533.84,9000,18,162000
