ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
107,45,9,4,9,49,8428.8,164146,6694.86,130140,233,1743000
107,46,10,4,1,8,2623,51150,4826.23,93930,162,1254540
107,47,11,4,1,6,6818.6,132750,2964.05,57690,150.5,771570
107,48,12,4,1,8,8161.53,157260,3657.13,71040,159.5,929880
107,49,1,5,1,6,6674.8,129904,5922.14,114930,190,1430670
107,5,5,1,12,63,1333.4,25650,3951.9,74700,207.75,1041525
107,50,2,5,1,8,6745.5,131850,9005.915,175380,309,2215260
107,51,3,5,1,8,7203.8,140040,3191.79,62040,157.5,786735
107,6,6,1,1,4,2327.8,44110,7298.64,139500,443.8,1937745
107,7,7,1,9,49,9651.1,184360,8390.48,160200,599.25,2165850
107,8,8,1,1,8,14188.5,271190,7449.61,142200,324.1,1915650
107,9,9,1,1,6,6411,122653,8691.8,165600,308.55,2310750
109,37,1,4,1,5,421.1,9720,392.28,9450,11.5,108675
109,39,3,4,10,59,1330,29790,184.63,4050,12.5,50625
110,12,12,1,10,59,1216.5,20974,254.05,4500,12,54000
110,13,1,2,10,59,1739.2,28500,855.41,13500,24,162000
110,14,2,2,10,59,1417.1,22400,2258.31,36000,60,432000
110,15,3,2,10,59,1138.8,18000,1285.96,20700,48,248400
110,17,5,2,10,59,389.3,6200,1604.79,27000,25,328500
110,18,6,2,10,59,3932.7,60987,1349.03,20700,13,269100
110,19,7,2,10,59,2634.2,42100,4838.42,75600,26,982800
110,20,8,2,10,59,5210.7,85232,4639.23,75600,40,983700
110,21,9,2,10,59,4431.9,73850,4727.11,76500,53,1003500
110,22,10,2,10,59,1700.5,29300,2705.66,45900,52,596700
110,23,11,2,10,59,5666.6,95100,4910.94,81900,119,1073700
110,24,12,2,1,5,1286.6,21200,2019.36,33300,70,466200
110,25,1,3,10,59,5243.9,87200,3975.429,65700,126,919800
110,26,2,3,10,59,3341.3,53800,3821.84,62100,98,869400
110,27,3,3,7,45,4755.2,78900,5636.814,92600,134,1380000
110,28,4,3,7,45,3865.6,65047,3748.29,63080,95,998030
110,29,5,3,7,45,4331.5,72900,484.12,8100,16,129600
110,30,6,3,10,59,5398.7,90100,4542.87,76500,62,1185750
110,31,7,3,10,59,3825.1,64700,543.52,9000,15.5,139500
110,32,8,3,10,59,3574.8,60700,4947.54,83700,31,1297350
110,33,9,3,10,59,561.5,9700,3468,58500,62.5,909000
110,34,10,3,10,59,1837.1,36640,1919.19,32400,62.5,504450
110,35,11,3,10,59,4213.9,69712,6308.41,105300,140.5,1636650
110,36,12,3,7,45,5352.2,88725,2403.66,39600,62,613800
110,37,1,4,6,19,2600.1,44255,1060.98,18100,45.5,280450
110,38,2,4,6,19,2107.7,34900,268.04,4500,16,72000
110,39,3,4,6,19,504.3,8420,1081.61,18000,32,288000
110,40,4,4,7,45,106.48,1845,4912.57,81900,62,1269450
110,41,5,4,7,45,589.5,9800,55.02,900,16,14400
110,43,7,4,10,59,1980.7,32776,1086.17,18000,15,270000
110,44,8,4,6,19,290.8,5000,263.14,4500,13.75,61875
113,50,2,5,14,69,931,19350,511.2,10800,26,140400
113,51,3,5,14,69,415.1,8790,620.89,12960,12,155520
114,10,10,1,1,4,176.9,3450,560.99,10800,14.5,156600
114,12,12,1,1,4,414.3,7830,529.69,9900,43.5,143550
114,13,1,2,1,3,567,10800,940.22,18000,43.5,261000
114,14,2,2,1,4,1815.8,33390,243.26,4500,14.5,65250
114,20,8,2,1,4,25,480,91.16,1800,15,27000
114,24,12,2,1,4,374.2,7110,332.14,6300,15,94500
114,25,1,3,1,4,862.3,16560,145.58,2700,15,40500
114,26,2,3,1,7,347.2,6930,273.94,5400,30,81000
114,29,5,3,1,4,278.4,5400,234.08,4500,16,72000
114,30,6,3,1,4,657.2,12690,471.44,9000,32,144000
114,31,7,3,1,7,23,450,93.88,1800,16,28800
114,32,8,3,1,8,221,4200,514.669,9900,61,151650
114,33,9,3,1,8,1111,21900,412.54,7920,30.5,121320
114,34,10,3,1,7,651.7,12420,225.52,4320,16,69120
114,36,12,3,1,4,984.2,19530,493.92,9720,48,155520
114,38,2,4,14,75,426,8460,1121.17,21780,63,343980
114,39,3,4,14,75,69.8,1350,508.37,9900,31,153900
114,40,4,4,1,4,460.8,8730,282.55,5400,16,86400
114,42,6,4,1,4,920.8,17100,285.96,5400,16,86400
114,51,3,5,1,4,496.6,9270,112.74,2160,13.5,29160
114,7,7,1,1,8,117.9,2073,899.72,17100,93.25,237150
114,8,8,1,1,4,1358.4,26010,898.04,17100,43.5,247950
114,9,9,1,1,4,1076.1,20580,287.5,5400,29,78300
115,12,12,1,17,82,118,2220,339.85,6300,24,75600
115,13,1,2,17,82,1422.8,27750,1163.47,22500,60,270000
115,14,2,2,17,82,590.8,11730,224.54,4500,12,54000
115,25,1,3,7,38,586.8,12180,573.25,11700,77,149400
115,26,2,3,17,82,133.9,2760,175.22,3600,25,45000
115,27,3,3,17,82,335.4,7140,174.48,3600,13,46800
115,30,6,3,17,82,230.7,4980,168.18,3600,26,46800
115,32,8,3,17,82,432.5,8790,644.18,13500,79.5,178200
115,33,9,3,17,82,225.6,4530,173,3600,26,46800
115,34,10,3,17,82,615.4,12480,314.99,6300,79.5,83250
115,35,11,3,9,49,1095.2,22110,593.35,11700,81,158850
115,36,12,3,17,82,196.6,3960,1238.23,24510,160.5,326010
115,37,1,4,7,38,288.4,5880,90.94,1800,26,23400
115,38,2,4,7,38,41.8,870,179.88,3600,26,46800
115,39,3,4,9,49,354.2,7260,44.4,900,14.5,13050
115,40,4,4,17,82,503.7,10710,518.33,10800,52,140400
115,41,5,4,9,49,706.5,14850,424.21,9000,67.5,121500
115,42,6,4,7,38,66.7,1410,169.3,3600,26,46800
115,45,9,4,9,49,26.1,570,85.9,1800,15.5,27900
115,46,10,4,17,82,350,7630,215.75,4500,41.5,60750
